20.265,3061.100,10.854,1.160,4.500,1
30.398,3086.800,10.881,1.164,4.500,2
40.530,3103.900,10.899,1.166,4.500,3
50.663,3116.500,10.912,1.168,4.500,4
60.795,3126.400,10.923,1.170,4.500,5
70.927,3134.400,10.931,1.171,4.500,6
81.060,3141.100,10.939,1.173,4.500,7
91.192,3146.900,10.945,1.174,4.500,8
101.330,3151.900,10.950,1.175,4.500,9
111.460,3156.300,10.955,1.175,4.500,10
121.590,3160.200,10.959,1.176,4.500,11
131.720,3163.800,10.963,1.177,4.500,12
141.850,3167.000,10.966,1.178,4.500,13
151.990,3169.900,10.969,1.178,4.500,14
162.120,3172.600,10.972,1.179,4.500,15
172.250,3175.000,10.975,1.179,4.500,16
182.380,3177.300,10.977,1.180,4.500,17
192.520,3179.500,10.979,1.180,4.500,18
202.650,3181.400,10.981,1.180,4.500,19
212.780,3183.300,10.983,1.181,4.500,20
222.910,3185.100,10.985,1.181,4.500,21
233.050,3186.700,10.987,1.182,4.500,22
243.180,3188.300,10.989,1.182,4.500,23
10.133,3037.900,10.975,1.150,4.600,0
20.265,3088.700,11.028,1.157,4.600,1
30.398,3116.100,11.058,1.161,4.600,2
40.530,3134.500,11.077,1.163,4.600,3
50.663,3148.000,11.092,1.165,4.600,4
60.795,3158.700,11.103,1.167,4.600,5
70.927,3167.300,11.113,1.169,4.600,6
81.060,3174.600,11.120,1.170,4.600,7
91.192,3180.800,11.127,1.171,4.600,8
101.330,3186.300,11.133,1.172,4.600,9
111.460,3191.100,11.138,1.173,4.600,10
121.590,3195.300,11.143,1.173,4.600,11
131.720,3199.200,11.147,1.174,4.600,12
141.850,3202.700,11.151,1.175,4.600,13
151.990,3205.900,11.154,1.175,4.600,14
162.120,3208.800,11.157,1.176,4.600,15
172.250,3211.500,11.160,1.176,4.600,16
182.380,3214.000,11.163,1.177,4.600,17
192.520,3216.300,11.166,1.177,4.600,18
202.650,3218.500,11.168,1.178,4.600,19
212.780,3220.600,11.170,1.178,4.600,20
222.910,3222.500,11.172,1.178,4.600,21
233.050,3224.300,11.174,1.179,4.600,22
243.180,3226.000,11.176,1.179,4.600,23
10.133,3061.400,11.143,1.148,4.700,0
20.265,3114.900,11.201,1.154,4.700,1
30.398,3144.000,11.232,1.158,4.700,2
40.530,3163.600,11.253,1.161,4.700,3
50.663,3178.100,11.269,1.163,4.700,4
60.795,3189.500,11.282,1.164,4.700,5
70.927,3198.800,11.292,1.166,4.700,6
81.060,3206.600,11.301,1.167,4.700,7
91.192,3213.300,11.308,1.168,4.700,8
101.330,3219.200,11.315,1.169,4.700,9
111.460,3224.400,11.320,1.170,4.700,10
121.590,3229.000,11.325,1.170,4.700,11
131.720,3233.200,11.330,1.171,4.700,12
141.850,3237.000,11.334,1.172,4.700,13
